"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"1"	9.48753306168816e-115	1.09333666248949	0.851	0.66	1.65965415848111e-110	"0"	"Cngl"
"2"	9.1873860210478e-111	1.20520864102903	0.58	0.288	1.60714943666189e-106	"0"	"lncRNA:CR44832"
"3"	1.33617754555034e-108	0.909545519610501	0.9	0.753	2.33737538043121e-104	"0"	"nAChRalpha6"
"4"	1.16721319333488e-80	0.856369424040242	0.793	0.618	2.04180603910071e-76	"0"	"jeb"
"5"	3.3647945939325e-67	1.32001467438844	0.46	0.238	5.88603518316613e-63	"0"	"CG12239"
"6"	1.35731202207878e-54	0.879745876560028	0.534	0.346	2.37434592022241e-50	"0"	"nAChRalpha7"
"7"	5.18270304362284e-51	0.948010964201781	0.516	0.338	9.06610243420944e-47	"0"	"Hr4"
"8"	2.49517889383508e-42	0.927401251922339	0.736	0.635	4.3648164389857e-38	"0"	"mbl"
"9"	1.82553809549868e-39	0.868450839269769	0.668	0.551	3.19341379045584e-35	"0"	"luna"
"10"	1.28767365240219e-37	0.977394364560477	0.531	0.369	2.25252752014715e-33	"0"	"shakB"
"11"	6.92231756886418e-228	0.943777875060702	1	0.752	1.21092101232141e-223	"1"	"His3.3B"
"12"	3.45703161326777e-211	0.942613505036042	1	0.941	6.0473854010893e-207	"1"	"Cam"
"13"	4.67171486043665e-164	0.775694738939253	0.994	0.656	8.17223080536183e-160	"1"	"Galphao"
"14"	8.00036153748908e-142	0.899241040516954	0.996	0.761	1.39950324375296e-137	"1"	"IA-2"
"15"	5.33947199162838e-107	0.788127954653057	0.958	0.605	9.34033835495553e-103	"1"	"igl"
"16"	5.13111258498124e-93	0.995039213798525	0.832	0.501	8.97585524490768e-89	"1"	"trv"
"17"	1.42640779672798e-92	0.899632676615072	0.934	0.628	2.49521515881625e-88	"1"	"Cbp53E"
"18"	1.29316852321951e-43	0.851829721410513	0.823	0.611	2.26213969766789e-39	"1"	"heph"
"19"	2.97462397203689e-43	1.03910994919245	0.382	0.153	5.20350971428413e-39	"1"	"natalisin"
"20"	2.79254986467879e-05	1.36378224800895	0.267	0.207	0.48850074782826	"1"	"Pdf"
"21"	1.22417848632262e-157	0.721541925589517	0.986	0.405	2.14145542612415e-153	"2"	"CG42392"
"22"	5.23692428324672e-140	0.774902696733373	0.996	0.652	9.16095164868348e-136	"2"	"futsch"
"23"	1.86857181798065e-137	0.776226003786737	1	0.673	3.26869268119355e-133	"2"	"CG6329"
"24"	8.43575288665969e-134	0.814713417487715	0.996	0.673	1.47566625246338e-129	"2"	"Hex-A"
"25"	2.4781402483232e-124	0.782605474239828	0.806	0.3	4.33501073639178e-120	"2"	"Dop2R"
"26"	4.70671970418896e-118	0.721465797465245	1	0.873	8.23346477853774e-114	"2"	"nrv3"
"27"	5.2297622740921e-84	0.720525708117664	0.998	0.73	9.14842314606931e-80	"2"	"cpx"
"28"	3.23002539120461e-75	1.13905757421763	0.485	0.152	5.65028341683422e-71	"2"	"Dsk"
"29"	2.40322076961232e-16	0.883095353711003	0.942	0.565	4.20395409228283e-12	"2"	"Ms"
"30"	4.52593027040567e-16	0.891958992690609	0.975	0.702	7.91720982202064e-12	"2"	"CG14989"
"31"	2.14143102037361e-94	0.795388096311396	0.995	0.945	3.74600528393956e-90	"3"	"Cam"
"32"	3.18021418077873e-85	0.731149823725783	0.98	0.846	5.56314866643623e-81	"3"	"miple1"
"33"	1.45677059512597e-83	0.701625288459931	0.993	0.877	2.54832880205386e-79	"3"	"nrv3"
"34"	3.25392256669205e-69	0.706358990073902	0.956	0.764	5.69208674591441e-65	"3"	"Rdl"
"35"	2.13366553616208e-42	0.747274269571566	0.778	0.635	3.73242112240833e-38	"3"	"jim"
"36"	1.10127693663727e-37	1.12267004908456	0.207	0.644	1.92646374525957e-33	"3"	"Ms"
"37"	5.90725798648665e-28	0.909350209843065	0.076	0.374	1.03335663957611e-23	"3"	"SIFa"
"38"	7.4475894816552e-19	0.957790494039409	0.107	0.356	1.30280682802594e-14	"3"	"ITP"
"39"	1.77519926283966e-17	0.786058184443394	0.641	0.589	3.10535607048541e-13	"3"	"rad"
"40"	2.17300550734659e-11	0.812881683711193	0.407	0.763	3.80123853400139e-07	"3"	"CG14989"
"41"	3.16694851376944e-217	2.64700562404725	0.995	0.621	5.53994303513689e-213	"4"	"hdc"
"42"	5.17493522591887e-198	2.25649445774482	0.986	0.723	9.05251419069988e-194	"4"	"scyl"
"43"	3.83986113840082e-160	1.72514388154745	0.942	0.5	6.71706908940455e-156	"4"	"Thor"
"44"	2.19607956049109e-154	1.48218000845902	0.986	0.9	3.84160197516707e-150	"4"	"lncRNA:Hsromega"
"45"	9.58494503820679e-151	1.6271666328434	0.893	0.504	1.67669443553351e-146	"4"	"unk"
"46"	1.51665285559171e-148	1.49723197255854	0.926	0.606	2.65308084028659e-144	"4"	"REPTOR-BP"
"47"	5.98420304500559e-126	1.45195441437225	0.86	0.509	1.04681663866283e-121	"4"	"REPTOR"
"48"	2.34272910881956e-123	1.53778096213157	0.822	0.384	4.09813603005806e-119	"4"	"hig"
"49"	2.10687762334192e-120	1.60280682234883	0.786	0.387	3.68556102651202e-116	"4"	"Mnn1"
"50"	5.25938097447249e-117	1.48859879244085	0.685	0.242	9.20023513864472e-113	"4"	"CBP"
"51"	1.9427969460401e-100	1.87586631434193	0.711	0.245	3.39853469770795e-96	"5"	"Hsp68"
"52"	2.34786999265329e-96	1.756569030841	0.6	0.164	4.1071289781484e-92	"5"	"Hsp70Bc"
